Date,Abcoude,Schiphol (V),gemaal Demmerik,peil,Stuw Oukoop
42168,0.5,1.8,0,-2.493,1466.08
42169,1.2,1,0,-2.492,2823.15
42170,0,4.7,0,-2.488,4156.09
42171,0,2.3,0,-2.48,4723.42
42172,3.5,3.6,0,-2.478,3133.01
42173,1,2.4,0,-2.479,3873.11
42174,3,2.3,0,-2.479,4801.87
42175,0.4,2.2,0,-2.475,4420.61
42176,7.3,1.7,0,-2.473,3809.77
42177,2.8,2.6,0,-2.469,4990.31
42178,0.4,1.4,0,-2.469,5372.98
42179,0,4.1,0,-2.475,3953.82
42180,0,4.8,0,-2.475,4156.85
42181,0,3.1,0,-2.477,5627.39
42182,0,4.5,0,-2.478,3491.25
42183,0,2.7,0,-2.481,6823.11
42184,0,4.4,0,-2.486,4056.24
42185,0,5.4,0,-2.49,5340.58
42186,0,5.7,0,-2.492,3286.6
42187,7.8,4.4,0,-2.482,3723.08
42188,0.2,5.2,0,-2.474,5402.72
42189,0,5,0,-2.467,8591.29
42190,5.1,3,0,-2.457,7542.17
42191,0.1,4.7,0,-2.456,7661.87
42192,7.3,3.3,0,-2.457,4982.79
42193,4.3,2.3,0,-2.453,5531.21
42194,0.2,3.3,0,-2.451,6167.5
42195,0,4.8,0,-2.453,5083.58
42196,0,4.4,0,-2.454,4162.44
42197,1.6,1.8,0,-2.454,5020.85
42198,5.2,1.5,0,-2.448,4383.87
42199,1.4,2.5,0,-2.443,5598.19
42200,3.6,1.4,0,-2.442,5847.72
42201,0.3,4.7,0,-2.443,4938.4
42202,1.5,4.4,0,-2.452,2734.21
42203,3.6,4.3,0,-2.442,4728.45
42204,0,2.3,0,-2.433,4342.12
42205,2.5,2.2,0,-2.424,3453.59
42206,0.1,5.1,0,-2.424,7107.93
42207,0,4.5,0,-2.426,7475.85
42208,0,4.2,0,-2.438,6340.39
42209,0.8,2.5,16539.99,-2.482,10570.3
42210,16.1,1,31596.67,-2.451,21167.26
42211,10.7,2.5,0,-2.463,9968.54
42212,18.4,2.1,24085,-2.46,14081.35
42213,16.4,2,33053.33,-2.467,20422.25
42214,0.6,3,25935.01,-2.469,22475.77
42215,0.6,3.3,16103.33,-2.446,17241.42
42216,0,3.3,3891.67,-2.475,7467.45
42217,0,3.9,16501.67,-2.456,16915.24
42218,0,4.1,0,-2.446,6767.54
42219,3.1,4.6,0,-2.466,5644.19
42220,8.8,2.6,23983.33,-2.47,16842.75
42221,0,3.9,16300,-2.445,16845.89
42222,0,4.3,1790,-2.472,6355.69
42223,0,4.3,17201.67,-2.454,16048.95
42224,0,4.4,0,-2.447,9997.63
42225,0,3.9,0,-2.442,8069.45
42226,0,2.7,5605,-2.477,9772.19
42227,0,2.7,14401.67,-2.459,16404.6
42228,0,2.2,0,-2.455,10622.4
42229,16.5,4.2,0,-2.47,8473.35
42230,1.9,2.6,21993.33,-2.448,16691.2
42231,3.7,1.6,0,-2.471,7955.19
42232,13.9,1.7,19498.34,-2.443,15019.25
42233,28.2,0.5,15913.33,-2.461,12051.37
42234,0.5,1.1,30831.66,-2.47,22152.57
42235,0,2.9,20903.33,-2.441,19868.86
42236,0,3.9,4535,-2.474,6918.5
42237,0,2.4,17801.67,-2.452,15566.9
42238,0,3.9,0,-2.462,6465.77
42239,12.3,3.5,18193.33,-2.455,8993.36
42240,9.4,2.3,0,-2.474,9032.77
42241,3.1,2.6,22193.34,-2.457,14576.18
42242,23.1,2.5,10345.01,-2.464,4212.75
42243,5.8,0.8,26713.33,-2.461,17091.08
42244,0,3.2,37771.66,-2.467,23449.18
42245,1.9,3.3,22305,-2.474,14039.45
42246,22.6,3.2,19995,-2.454,11688.18
42247,7,1.6,29211.67,-2.468,11807.54
42248,2.1,2.4,21096.67,-2.473,9239.33
42249,0.2,2.4,16065,-2.464,10414.58
42250,11.1,1.6,5136.67,-2.482,2753.05
42251,46.1,1,70543.35,-2.506,15448.47
42252,2,1.9,116881.68,-2.505,50105.12
42253,2.8,1.5,63785.01,-2.477,23686.56
42254,0.6,1.6,21150.01,-2.485,13017.68
42255,0,1.3,24091.67,-2.494,11959.15
